UserId,TitleId,Review
1199,27,3
1199,39,3
1199,44,3
1199,56,4
1199,62,4
1199,71,4
1199,128,3
1199,135,2
1199,142,4
1199,144,3
1199,144,3
1199,154,3
1199,169,3
1199,172,4
1199,191,2
1199,216,2
1199,224,4
1199,230,3
1199,240,3
1199,248,2
1199,252,2
1199,253,3
1199,254,3
1199,268,3
1199,268,4
1200,0,3
1200,1,3
1200,3,4
1200,8,3
1200,11,4
1200,14,3
1200,20,4
1200,30,1
1200,32,3
1200,54,3
1200,56,3
1200,63,3
1200,64,3
1200,77,5
1200,87,3
1200,88,3
1200,89,4
1200,92,3
1200,96,3
1200,102,1
1200,124,2
1200,155,4
1200,155,4
1200,158,4
1200,170,4
1200,175,3
1200,188,3
1200,189,3
1200,197,4
1200,203,3
1200,206,5
1200,214,3
1200,217,4
1200,230,3
1200,237,3
1200,242,3
1200,249,4
1200,249,4
1200,254,4
1200,255,3
1200,256,4
1200,267,4
1200,268,3
1200,282,2
1200,283,4
1201,6,3
1201,16,5
1201,18,3
1201,25,3
1201,39,3
1201,39,4
1201,42,3
1201,47,2
1201,63,4
1201,66,3
1201,74,3
1201,85,3
1201,98,3
1201,99,2
1201,110,3
1201,123,4
1201,139,3
1201,143,4
1201,164,4
1201,170,4
1201,172,3
1201,185,3
1201,188,3
1201,194,3
1201,214,4
1201,222,3
1201,224,3
1201,234,3
1201,242,3
1201,254,3
1201,260,4
1201,262,3
1201,270,3
1201,270,4
1201,272,3
1201,280,4
1201,284,3
1201,285,3
1201,287,3
1202,10,4
1202,11,3
1202,19,3
1202,23,2
1202,32,3
1202,39,4
1202,69,2
1202,97,3
1202,110,3
1202,126,3
1202,140,3
1202,224,3
1202,249,4
1202,280,4
1203,1,2
1203,15,1
1203,19,3
1203,32,3
1203,67,2
1203,72,3
1203,85,3
1203,92,3
1203,100,4
1203,112,4
1203,129,3
1203,130,3
1203,142,4
1203,148,3
1203,155,3
1203,182,1
1203,182,3
1203,194,3
1203,214,3
1203,224,3
1203,236,4
1203,238,3
1203,253,3
1203,267,3
1203,268,3
1203,271,3
1203,272,3
1204,3,3
1204,4,3
1204,21,4
1204,39,4
1204,39,3
1204,41,3
1204,47,3
1204,72,3
1204,74,3
1204,96,3
1204,101,2
1204,104,3
1204,114,3
1204,127,4
1204,133,3
1204,135,2
1204,140,3
1204,142,3
1204,142,3
1204,161,1
1204,170,3
1204,206,3
1204,211,3
1204,216,3
1204,217,4
1204,226,4
1204,230,1
1204,238,3
1204,242,3
1204,243,3
1204,254,3
1204,257,2
1204,261,3
1204,270,3
1204,279,4
1204,282,3
1204,290,3
1204,291,3
1205,1,2
1205,12,3
1205,23,3
1205,25,3
1205,27,2
1205,66,4
1205,72,3
1205,79,3
1205,85,2
1205,87,1
1205,98,4
1205,104,4
1205,107,2
1205,118,3
1205,129,3
1205,130,3
1205,142,4
1205,143,3
1205,146,3
1205,155,4
1205,163,2
1205,164,4
1205,185,3
1205,187,3
1205,194,3
1205,194,3
1205,196,4
1205,201,3
1205,207,3
1205,214,4
1205,224,3
1205,226,4
1205,258,3
1205,259,4
1206,1,2
1206,9,3
1206,15,3
1206,18,3
1206,21,4
1206,23,4
1206,24,2
1206,30,3
1206,30,4
1206,35,2
1206,44,3
1206,61,4
1206,61,1
1206,72,3
1206,89,3
1206,91,3
1206,102,3
1206,116,4
1206,118,4
1206,131,3
1206,132,4
1206,140,3
1206,146,3
1206,155,4
1206,166,3
1206,170,3
1206,171,4
1206,186,3
1206,190,3
1206,194,3
1206,195,4
1206,218,4
1206,229,4
1206,238,3
1206,240,3
1206,249,4
1206,255,3
1206,278,1
1206,291,4
1207,16,4
1207,23,2
1207,30,3
1207,30,4
1207,51,3
1207,58,3
1207,66,3
1207,74,3
1207,86,3
1207,104,3
1207,110,5
1207,121,4
1207,127,4
1207,131,3
1207,165,3
1207,170,4
1207,184,3
1207,194,2
1207,199,4
1207,209,3
1207,252,2
1207,254,3
1208,23,4
1208,27,2
1208,61,4
1208,63,4
1208,70,3
1208,72,3
1208,72,3
1208,102,3
1208,118,4
1208,122,3
1208,168,3
1208,189,3
1208,196,3
1208,206,3
1208,222,3
1208,242,3
1208,249,3
1208,291,3
1209,8,3
1209,54,3
1209,85,3
1209,112,3
1209,124,4
1209,142,3
1209,146,3
1209,154,3
1209,171,2
1209,203,4
1209,240,3
1209,244,3
1209,249,4
1209,253,3
1209,256,4
1209,278,1
1209,284,3
1209,291,4
1209,291,3
1210,18,4
1210,23,4
1210,39,3
1210,39,3
1210,44,3
1210,50,3
1210,60,2
1210,63,3
1210,69,4
1210,69,4
1210,76,4
1210,89,4
1210,90,3
1210,100,4
1210,104,2
1210,107,1
1210,110,3
1210,111,3
1210,119,3
1210,130,3
1210,136,3
1210,150,3
1210,159,2
1210,173,3
1210,175,3
1210,178,3
1210,184,3
1210,188,3
1210,207,4
1210,214,3
1210,224,3
1210,226,3
1210,246,3
1210,254,4
1210,254,3
1210,271,3
1210,272,2
1211,5,4
1211,16,4
1211,19,3
1211,28,4
1211,28,4
1211,28,4
1211,32,3
1211,39,3
1211,39,4
1211,40,3
1211,44,3
1211,56,3
1211,61,4
1211,62,5
1211,68,3
1211,75,2
1211,82,3
1211,84,3
1211,90,3
1211,97,4
1211,102,3
1211,129,3
1211,142,4
1211,144,5
1211,149,3
1211,150,3
1211,155,3
1211,161,3
1211,162,3
1211,166,3
1211,177,2
1211,182,2
1211,184,3
1211,186,3
1211,188,3
1211,189,3
1211,200,3
1211,201,3
1211,206,3
1211,208,3
1211,209,3
1211,213,3
1211,228,4
1211,239,4
1211,246,4
1211,249,3
1211,253,3
1211,260,4
1211,261,3
1211,267,3
1211,267,3
1211,272,3
1211,291,2
1211,291,3
1212,1,2
1212,8,3
1212,10,3
1212,15,3
1212,20,4
1212,28,5
1212,36,4
1212,37,3
1212,39,4
1212,44,3
1212,54,3
1212,78,3
1212,78,3
1212,84,3
1212,92,3
1212,92,3
1212,96,3
1212,103,2
1212,124,4
1212,129,3
1212,131,3
1212,139,3
1212,140,3
1212,186,3
1212,188,3
1212,209,3
1212,220,4
1212,224,3
1212,228,4
1212,246,3
1212,247,3
1212,254,3
1212,257,4
1212,278,2
1212,284,3
1212,289,4
1212,290,3
1213,3,4
1213,5,4
1213,9,3
1213,16,4
1213,18,4
1213,39,4
1213,50,3
1213,58,2
1213,62,4
1213,72,3
1213,78,3
1213,82,2
1213,84,3
1213,85,3
1213,118,3
1213,123,5
1213,124,4
1213,142,3
1213,142,4
1213,143,3
1213,156,3
1213,167,3
1213,182,3
1213,183,4
1213,188,3
1213,194,3
1213,228,4
1213,243,4
1213,253,4
1213,259,5
1213,262,3
1213,271,3
1213,272,2
1213,274,3
1213,280,3
1213,287,3
1214,3,4
1214,8,3
1214,11,1
1214,20,1
1214,22,3
1214,25,2
1214,32,4
1214,58,3
1214,58,2
1214,63,4
1214,74,3
1214,78,3
1214,84,3
1214,85,3
1214,89,3
1214,92,3
1214,103,3
1214,109,3
1214,121,3
1214,140,3
1214,140,3
1214,140,3
1214,148,3
1214,149,2
1214,155,3
1214,171,3
1214,178,3
1214,180,4
1214,182,3
1214,184,3
1214,189,3
1214,195,3
1214,206,3
1214,206,3
1214,214,4
1214,221,3
1214,229,3
1214,237,4
1214,240,1
1214,249,5
1214,260,4
1214,267,3
1214,271,3
1214,276,3
1214,282,3
1214,291,4
1215,13,3
1215,19,3
1215,26,3
1215,32,4
1215,36,4
1215,47,3
1215,54,3
1215,54,3
1215,61,4
1215,67,2
1215,70,3
1215,77,4
1215,103,3
1215,117,3
1215,121,4
1215,131,3
1215,131,3
1215,142,3
1215,143,3
1215,148,3
1215,159,2
1215,166,2
1215,186,3
1215,206,3
1215,209,3
1215,224,4
1215,228,5
1215,238,3
1215,249,3
1215,257,3
1215,266,3
1215,267,3
1215,271,3
1216,0,1
1216,10,3
1216,11,4
1216,15,3
1216,16,4
1216,20,4
1216,28,4
1216,28,3
1216,39,3
1216,44,3
1216,51,5
1216,61,4
1216,61,4
1216,69,3
1216,71,4
1216,74,3
1216,78,2
1216,79,1
1216,85,3
1216,92,3
1216,99,3
1216,104,3
1216,104,2
1216,123,4
1216,133,3
1216,135,1
1216,139,3
1216,143,3
1216,143,5
1216,147,3
1216,156,2
1216,162,3
1216,164,4
1216,175,2
1216,182,2
1216,184,3
1216,187,3
1216,188,5
1216,189,3
1216,194,3
1216,199,4
1216,200,3
1216,202,3
1216,203,5
1216,207,3
1216,211,3
1216,217,4
1216,230,3
1216,232,4
1216,240,3
1216,247,4
1216,249,3
1216,249,2
1216,254,3
1216,264,5
1216,271,3
1216,276,3
1216,278,3
1216,283,4
1216,290,3
1217,2,3
1217,14,2
1217,16,4
1217,19,2
1217,24,3
1217,25,3
1217,31,3
1217,32,3
1217,42,3
1217,58,5
1217,66,2
1217,70,3
1217,72,4
1217,72,3
1217,77,4
1217,84,3
1217,94,3
1217,96,3
1217,104,3
1217,107,2
1217,117,3
1217,118,3
1217,121,4
1217,128,3
1217,132,4
1217,135,3
1217,144,3
1217,145,3
1217,149,3
1217,154,3
1217,159,3
1217,161,3
1217,166,3
1217,172,3
1217,173,3
1217,174,3
1217,182,2
1217,183,4
1217,185,3
1217,186,3
1217,194,3
1217,194,3
1217,207,2
1217,214,4
1217,232,4
1217,240,3
1217,243,4
1217,253,3
1217,265,3
1217,287,3
1217,291,3
1218,32,3
1218,56,4
1218,69,3
1218,74,3
1218,89,4
1218,111,3
1218,155,4
1218,156,3
1218,174,3
1218,189,3
1218,192,3
1218,194,3
1218,206,3
1218,207,2
1218,209,3
1218,216,2
1218,228,4
1218,237,3
1218,271,3
1218,287,4
1218,291,4
1218,291,3
1219,0,3
1219,3,4
1219,8,3
1219,11,2
1219,13,4
1219,32,3
1219,42,3
1219,75,2
1219,87,3
1219,104,3
1219,114,3
1219,130,3
1219,131,1
1219,140,3
1219,146,3
1219,155,4
1219,155,4
1219,156,2
1219,157,3
1219,162,3
1219,170,4
1219,171,2
1219,183,4
1219,196,5
1219,203,3
1219,210,3
1219,214,3
1219,218,3
1219,221,3
1219,234,4
1219,237,3
1219,240,3
1219,242,3
1219,284,3
1219,287,3
1219,291,3
1220,13,4
1220,16,3
1220,24,3
1220,26,3
1220,39,3
1220,52,1
1220,54,3
1220,61,4
1220,66,4
1220,72,3
1220,74,3
1220,78,2
1220,84,3
1220,86,3
1220,90,3
1220,91,3
1220,92,3
1220,92,3
1220,102,3
1220,117,3
1220,123,4
1220,124,4
1220,131,3
1220,140,3
1220,140,3
1220,141,3
1220,144,3
1220,145,3
1220,151,3
1220,166,3
1220,170,4
1220,171,2
1220,173,3
1220,180,4
1220,191,2
1220,192,3
1220,194,3
1220,202,3
1220,210,3
1220,211,3
1220,211,2
1220,231,3
1220,234,3
1220,238,5
1220,242,5
1220,242,3
1220,248,2
1220,260,4
1220,268,1
1220,271,3
1220,278,3
1220,282,2
1220,285,3
1220,289,4
1220,291,3
1221,0,3
1221,7,3
1221,8,3
1221,21,4
1221,39,4
1221,41,3
1221,61,4
1221,62,4
1221,79,3
1221,82,2
1221,110,3
1221,111,3
1221,122,3
1221,124,3
1221,128,3
1221,135,2
1221,161,3
1221,167,3
1221,169,3
1221,175,3
1221,181,4
1221,185,3
1221,188,3
1221,194,3
1221,213,3
1221,224,4
1221,240,3
1221,243,4
1221,245,3
1221,260,4
1221,278,3
1222,3,3
1222,8,3
1222,13,4
1222,15,5
1222,16,4
1222,24,2
1222,25,4
1222,28,4
1222,36,4
1222,39,4
1222,42,3
1222,46,3
1222,54,3
1222,58,3
1222,64,3
1222,66,4
1222,71,4
1222,74,3
1222,76,4
1222,78,3
1222,78,2
1222,86,2
1222,88,3
1222,99,2
1222,102,3
1222,107,3
1222,121,4
1222,123,4
1222,132,4
1222,148,3
1222,149,3
1222,162,4
1222,165,3
1222,166,3
1222,170,3
1222,173,3
1222,179,3
1222,182,3
1222,183,4
1222,189,3
1222,190,3
1222,199,4
1222,206,3
1222,208,3
1222,213,3
1222,222,3
1222,229,4
1222,231,3
1222,238,4
1222,240,4
1222,254,4
1222,259,3
1222,264,3
1222,268,3
1222,271,3
1222,273,3
1222,280,3
1222,284,3
1222,287,4
1222,291,3
1223,1,2
1223,7,3
1223,8,3
1223,11,2
1223,18,4
1223,18,3
1223,23,2
1223,39,4
1223,40,3
1223,44,3
1223,47,3
1223,70,3
1223,71,3
1223,72,3
1223,77,4
1223,79,3
1223,80,2
1223,84,3
1223,85,3
1223,94,3
1223,95,3
1223,102,3
1223,128,3
1223,129,3
1223,131,3
1223,134,4
1223,138,4
1223,138,4
1223,138,4
1223,139,3
1223,140,3
1223,142,4
1223,148,3
1223,154,3
1223,159,2
1223,161,3
1223,166,3
1223,166,2
1223,167,3
1223,170,3
1223,175,3
1223,178,3
1223,182,2
1223,184,3
1223,198,4
1223,214,4
1223,226,4
1223,230,1
1223,237,3
1223,242,4
1223,243,4
1223,246,3
1223,256,4
1223,259,3
1223,261,3
1223,268,3
1223,268,3
1223,269,3
1223,274,3
1223,278,3
1223,287,4
1223,288,2
1223,291,3
1224,4,3
1224,13,4
1224,16,4
1224,26,3
1224,30,3
1224,71,4
1224,72,3
1224,79,3
1224,89,3
1224,92,3
1224,138,4
1224,144,4
1224,147,3
1224,154,3
1224,161,3
1224,165,3
1224,170,3
1224,214,3
1224,221,3
1224,224,4
1224,230,3
1224,239,3
1224,255,3
1224,257,4
1224,278,2
1225,3,4
1225,5,4
1225,8,3
1225,14,3
1225,19,3
1225,20,4
1225,25,4
1225,40,3
1225,44,3
1225,44,3
1225,58,5
1225,60,2
1225,64,3
1225,71,4
1225,78,3
1225,84,3
1225,87,3
1225,88,4
1225,89,4
1225,89,3
1225,95,2
1225,98,5
1225,102,3
1225,102,3
1225,103,3
1225,121,4
1225,127,2
1225,138,4
1225,139,3
1225,140,5
1225,145,3
1225,149,2
1225,155,4
1225,155,4
1225,162,3
1225,181,4
1225,194,3
1225,196,1
1225,206,3
1225,224,4
1225,235,3
1225,240,3
1225,246,3
1225,251,3
1225,254,3
1225,257,4
1225,257,2
1225,262,3
1225,272,3
1225,287,4
1226,0,3
1226,4,3
1226,6,4
1226,9,3
1226,13,2
1226,14,2
1226,18,4
1226,19,3
1226,20,4
1226,23,2
1226,25,3
1226,36,4
1226,42,3
1226,43,1
1226,47,3
1226,51,3
1226,55,1
1226,60,2
1226,61,3
1226,63,3
1226,66,4
1226,71,4
1226,76,4
1226,82,2
1226,89,4
1226,90,1
1226,91,4
1226,96,3
1226,97,4
1226,98,4
1226,103,3
1226,111,3
1226,112,3
1226,121,3
1226,123,4
1226,123,4
1226,127,4
1226,128,3
1226,138,5
1226,138,4
1226,142,3
1226,148,3
1226,155,3
1226,159,2
1226,170,3
1226,173,3
1226,177,3
1226,180,4
1226,188,5
1226,197,4
1226,208,3
1226,209,3
1226,209,3
1226,216,2
1226,217,4
1226,218,3
1226,219,3
1226,231,4
1226,236,4
1226,247,5
1226,251,3
1226,253,3
1226,255,2
1226,257,3
1226,259,3
1226,267,3
1226,268,3
1226,271,3
1226,272,3
1226,273,3
1226,288,2
1227,11,2
1227,13,4
1227,14,2
1227,24,3
1227,30,4
1227,61,4
1227,68,3
1227,71,4
1227,72,3
1227,72,3
1227,75,2
1227,89,3
1227,116,4
1227,117,3
1227,121,3
1227,131,3
1227,134,4
1227,135,3
1227,140,3
1227,140,3
1227,146,3
1227,149,3
1227,156,3
1227,169,3
1227,175,3
1227,181,4
1227,196,3
1227,200,3
1227,201,3
1227,216,2
1227,218,3
1227,224,3
1227,236,4
1227,238,3
1227,242,3
1227,245,3
1227,252,2
1227,259,3
1227,260,4
1227,266,3
1227,278,5
1228,0,3
1228,4,3
1228,5,4
1228,13,4
1228,18,4
1228,18,3
1228,19,3
1228,37,3
1228,68,2
1228,71,4
1228,74,3
1228,77,4
1228,91,4
1228,92,3
1228,94,3
1228,107,3
1228,135,3
1228,140,3
1228,142,3
1228,144,3
1228,144,3
1228,147,3
1228,161,3
1228,180,3
1228,181,4
1228,185,3
1228,188,3
1228,208,3
1228,211,2
1228,221,3
1228,222,3
1228,237,3
1228,238,3
1228,240,3
1228,241,3
1228,243,4
1228,251,3
1228,258,3
1228,268,3
1228,284,3
1228,287,4
1229,4,3
1229,8,3
1229,8,3
1229,9,3
1229,11,4
1229,20,4
1229,21,4
1229,31,2
1229,32,3
1229,50,3
1229,54,3
1229,58,3
1229,62,4
1229,72,3
1229,72,3
1229,72,3
1229,80,2
1229,85,3
1229,95,2
1229,99,2
1229,103,3
1229,107,3
1229,121,4
1229,142,3
1229,143,3
1229,147,3
1229,157,3
1229,163,2
1229,165,3
1229,183,4
1229,185,3
1229,188,3
1229,188,3
1229,194,3
1229,206,3
1229,207,3
1229,207,1
1229,224,4
1229,242,4
1229,242,3
1229,250,3
1229,257,2
1229,259,3
1229,260,4
1229,260,4
1229,270,3
1229,272,3
1229,276,3
1229,284,3
1230,3,4
1230,4,3
1230,25,3
1230,28,4
1230,75,2
1230,91,3
1230,111,3
1230,143,4
1230,155,3
1230,172,4
1230,203,4
1230,209,3
1230,231,4
1230,249,4
1230,268,3
1230,271,3
1230,271,3
1231,3,3
1231,5,4
1231,8,3
1231,13,1
1231,30,1
1231,30,4
1231,39,4
1231,41,3
1231,44,3
1231,44,3
1231,45,3
1231,54,3
1231,70,3
1231,77,4
1231,85,4
1231,88,4
1231,91,4
1231,92,3
1231,107,4
1231,114,3
1231,128,3
1231,135,2
1231,141,2
1231,142,2
1231,144,3
1231,166,2
1231,180,4
1231,185,3
1231,188,3
1231,198,4
1231,202,4
1231,224,3
1231,225,4
1231,229,4
1231,242,3
1231,257,2
1231,267,3
1231,268,3
1231,268,3
1231,271,1
1231,274,1
1231,290,3
1232,9,3
1232,18,4
1232,28,3
1232,32,3
1232,36,4
1232,56,3
1232,58,3
1232,61,3
1232,72,3
1232,76,4
1232,85,3
1232,85,4
1232,86,3
1232,87,3
1232,92,3
1232,107,3
1232,117,3
1232,133,3
1232,135,2
1232,139,3
1232,143,3
1232,149,5
1232,168,3
1232,170,3
1232,175,3
1232,196,3
1232,206,3
1232,212,2
1232,213,3
1232,219,2
1232,224,4
1232,241,3
1232,245,5
1232,249,4
1232,258,3
1232,287,5
1232,289,4
1233,14,2
1233,23,2
1233,25,2
1233,42,3
1233,66,3
1233,89,4
1233,92,3
1233,111,3
1233,114,3
1233,116,4
1233,117,3
1233,126,3
1233,135,3
1233,141,3
1233,143,4
1233,145,3
1233,166,3
1233,166,2
1233,180,4
1233,182,3
1233,194,3
1233,194,3
1233,194,3
1233,211,3
1233,224,4
1233,242,3
1233,249,4
1233,249,4
1233,250,3
1233,255,3
1233,260,4
1233,261,3
1233,270,4
1233,271,3
1233,288,2
1234,0,3
1234,15,3
1234,15,3
1234,18,4
1234,32,4
1234,35,2
1234,37,3
1234,39,4
1234,41,3
1234,44,3
1234,52,3
1234,54,3
1234,61,4
1234,71,4
1234,74,3
1234,76,4
1234,78,2
1234,82,3
1234,85,4
1234,86,3
1234,89,4
1234,90,3
1234,91,4
1234,92,3
1234,102,3
1234,104,3
1234,128,3
1234,130,3
1234,132,3
1234,134,4
1234,143,3
1234,155,3
1234,162,3
1234,181,4
1234,189,1
1234,191,2
1234,198,4
1234,199,4
1234,200,3
1234,207,3
1234,207,3
1234,214,3
1234,217,4
1234,240,3
1234,242,3
1234,254,3
1234,257,3
1234,265,3
1234,271,3
1234,271,3
1234,271,3
1234,272,3
1234,278,3
1234,282,3
1234,289,4
1234,291,4
1235,2,3
1235,15,3
1235,54,3
1235,60,2
1235,121,3
1235,140,3
1235,150,3
1235,172,3
1235,206,3
1235,238,3
1235,253,3
1235,256,4
1235,267,4
1235,284,3
1235,290,3
1236,12,3
1236,13,4
1236,23,4
1236,25,3
1236,26,3
1236,69,3
1236,72,3
1236,74,3
1236,85,3
1236,92,3
1236,99,2
1236,104,3
1236,114,3
1236,140,3
1236,142,3
1236,154,3
1236,155,3
1236,168,4
1236,171,4
1236,184,3
1236,191,3
1236,194,3
1236,196,3
1236,199,4
1236,201,3
1236,208,3
1236,217,4
1236,224,4
1236,229,4
1236,232,4
1236,248,2
1236,253,4
1236,259,3
1236,262,3
1236,268,3
1236,272,4
1236,278,3
1236,285,3
1236,287,4
1237,25,2
1237,28,4
1237,30,4
1237,41,3
1237,42,3
1237,67,2
1237,69,3
1237,78,3
1237,80,2
1237,88,3
1237,88,4
1237,99,2
1237,104,4
1237,104,3
1237,112,4
1237,121,3
1237,140,3
1237,142,4
1237,143,3
1237,155,4
1237,218,3
1237,224,3
1237,235,3
1237,240,3
1237,246,3
1237,259,3
1237,261,3
1237,268,3
1237,287,3
1238,3,4
1238,11,2
1238,20,4
1238,56,4
1238,64,3
1238,70,3
1238,82,2
1238,88,4
1238,89,4
1238,92,3
1238,98,4
1238,104,3
1238,123,4
1238,129,3
1238,132,3
1238,144,3
1238,150,3
1238,166,3
1238,167,3
1238,169,3
1238,181,4
1238,207,2
1238,214,3
1238,237,4
1238,259,4
1238,264,4
1238,271,4
1238,271,3
1239,1,2
1239,6,3
1239,8,3
1239,8,3
1239,10,3
1239,13,4
1239,25,3
1239,26,3
1239,28,4
1239,32,3
1239,44,3
1239,52,3
1239,54,3
1239,56,4
1239,58,5
1239,61,4
1239,67,2
1239,69,3
1239,76,4
1239,86,1
1239,88,3
1239,91,3
1239,92,3
1239,96,3
1239,99,2
1239,100,4
1239,102,3
1239,112,4
1239,120,3
1239,139,3
1239,144,3
1239,148,3
1239,164,4
1239,167,3
1239,189,1
1239,191,3
1239,194,3
1239,196,3
1239,197,4
1239,198,4
1239,201,3
1239,201,4
1239,202,3
1239,207,5
1239,214,3
1239,217,4
1239,222,3
1239,232,4
1239,237,3
1239,238,3
1239,251,3
1239,252,2
1239,254,3
1239,254,4
1239,257,4
1239,268,3
1239,271,3
1239,284,3
1239,285,3
1239,287,5
1239,291,4
1240,5,4
1240,13,1
1240,25,4
1240,40,1
1240,42,3
1240,44,3
1240,74,3
1240,78,3
1240,85,3
1240,88,1
1240,96,3
1240,97,4
1240,130,3
1240,140,3
1240,144,3
1240,155,3
1240,157,3
1240,180,4
1240,189,3
1240,194,3
1240,195,3
1240,210,3
1240,214,5
1240,231,4
1240,233,3
1240,243,4
1240,246,3
1240,247,3
1240,252,2
1240,253,3
1240,255,3
1240,257,3
1240,259,3
1240,259,4
1240,260,4
1240,261,3
1240,268,4
1240,278,3
1240,290,3
1240,291,3
1241,16,4
1241,22,3
1241,35,2
1241,42,3
1241,51,3
1241,54,3
1241,56,5
1241,61,4
1241,62,4
1241,68,2
1241,78,2
1241,79,3
1241,84,3
1241,88,4
1241,102,3
1241,102,3
1241,128,3
1241,142,3
1241,146,3
1241,155,2
1241,166,3
1241,167,3
1241,171,3
1241,174,3
1241,181,4
1241,182,3
1241,188,3
1241,192,3
1241,206,3
1241,222,3
1241,232,4
1241,239,3
1241,240,3
1241,252,2
1241,255,2
1241,257,2
1241,262,3
1241,282,2
1241,290,3
1242,2,3
1242,16,3
1242,19,3
1242,23,2
1242,28,4
1242,29,3
1242,32,4
1242,52,3
1242,54,3
1242,60,2
1242,61,4
1242,64,3
1242,76,4
1242,77,4
1242,85,3
1242,91,3
1242,91,3
1242,114,3
1242,117,5
1242,118,3
1242,135,3
1242,139,3
1242,141,3
1242,147,3
1242,169,3
1242,175,3
1242,197,4
1242,199,4
1242,207,1
1242,213,3
1242,224,3
1242,240,4
1242,245,3
1242,246,4
1242,252,1
1242,257,3
1242,266,3
1242,271,3
1242,287,4
1243,18,1
1243,23,4
1243,23,3
1243,50,2
1243,52,3
1243,60,2
1243,64,3
1243,65,3
1243,112,4
1243,116,4
1243,117,3
1243,121,3
1243,123,4
1243,127,4
1243,128,3
1243,131,3
1243,136,3
1243,139,3
1243,144,3
1243,156,3
1243,168,3
1243,182,3
1243,184,3
1243,185,3
1243,189,3
1243,206,3
1243,211,2
1243,214,4
1243,214,3
1243,230,3
1243,232,4
1243,233,1
1243,240,4
1243,242,3
1243,246,5
1243,248,3
1243,253,3
1243,255,2
1243,259,3
1243,260,4
1243,264,3
1243,271,3
1243,271,3
1243,278,3
1243,290,3
1243,291,3
1244,18,4
1244,25,4
1244,32,3
1244,42,3
1244,54,3
1244,55,1
1244,60,1
1244,63,3
1244,70,3
1244,74,3
1244,79,3
1244,80,2
1244,89,5
1244,89,4
1244,92,3
1244,107,2
1244,117,3
1244,119,4
1244,123,4
1244,130,3
1244,138,4
1244,140,3
1244,142,3
1244,144,4
1244,147,3
1244,149,3
1244,154,3
1244,155,3
1244,157,3
1244,162,3
1244,166,3
1244,170,4
1244,177,2
1244,179,3
1244,181,4
1244,182,3
1244,188,3
1244,194,3
1244,195,5
1244,207,3
1244,208,3
1244,214,4
1244,214,3
1244,214,4
1244,231,3
1244,232,4
1244,233,3
1244,234,3
1244,239,3
1244,240,3
1244,242,3
1244,256,4
1244,257,4
1244,260,5
1244,268,3
1244,270,4
1244,273,3
1244,285,3
1244,291,3
1245,14,2
1245,18,4
1245,18,4
1245,26,3
1245,32,4
1245,39,4
1245,51,3
1245,54,3
1245,54,3
1245,56,5
1245,72,3
1245,78,2
1245,85,3
1245,92,3
1245,95,3
1245,96,3
1245,121,4
1245,141,2
1245,148,3
1245,166,3
1245,169,3
1245,173,3
1245,174,3
1245,180,4
1245,182,3
1245,214,4
1245,224,4
1245,226,4
1245,228,4
1245,237,3
1245,240,5
1245,243,4
1245,246,3
1245,257,3
1245,284,3
1246,7,3
1246,13,4
1246,13,3
1246,45,3
1246,60,2
1246,76,4
1246,87,3
1246,92,3
1246,102,3
1246,109,3
1246,121,4
1246,149,3
1246,165,3
1246,179,3
1246,194,3
1246,222,3
1246,232,4
1246,245,3
1246,247,3
1246,248,3
1246,254,3
1246,278,3
1247,8,3
1247,18,4
1247,23,2
1247,24,3
1247,26,5
1247,41,3
1247,58,3
1247,66,4
1247,75,2
1247,77,4
1247,79,3
1247,84,3
1247,85,3
1247,86,3
1247,89,4
1247,91,4
1247,94,3
1247,96,3
1247,97,3
1247,99,2
1247,102,3
1247,104,3
1247,111,3
1247,119,3
1247,143,3
1247,144,3
1247,157,3
1247,168,3
1247,182,3
1247,188,3
1247,194,3
1247,209,3
1247,230,3
1247,237,4
1247,249,3
1247,251,3
1247,254,5
1247,256,4
1247,264,3
1247,267,4
1247,279,4
1247,280,3
1247,291,3
1248,3,4
1248,3,4
1248,8,3
1248,18,4
1248,20,4
1248,28,4
1248,29,3
1248,30,3
1248,39,4
1248,41,3
1248,50,2
1248,61,4
1248,62,4
1248,64,3
1248,65,3
1248,72,3
1248,92,3
1248,104,3
1248,122,3
1248,134,4
1248,136,3
1248,142,3
1248,144,3
1248,159,2
1248,161,3
1248,165,3
1248,181,4
1248,183,4
1248,185,3
1248,188,3
1248,190,5
1248,194,3
1248,195,3
1248,196,3
1248,207,3
1248,225,4
1248,233,5
1248,234,1
1248,249,3
1248,252,2
1248,253,3
1248,254,3
1248,255,2
1248,259,4
1248,260,4
1248,267,3
1248,287,4
1249,5,4
1249,10,3
1249,24,3
1249,25,2
1249,28,3
1249,30,4
1249,48,2
1249,51,3
1249,54,3
1249,77,4
1249,85,3
1249,85,4
1249,130,3
1249,136,3
1249,166,3
1249,170,3
1249,173,3
1249,191,2
1249,211,2
1249,218,3
1249,229,3
1249,237,3
1249,243,4
1249,246,3
1249,249,3
1249,252,2
1249,267,4
1249,271,5
1249,278,3
1249,287,4
1250,0,3
1250,8,3
1250,8,3
1250,15,3
1250,18,4
1250,19,3
1250,60,2
1250,72,3
1250,85,3
1250,86,3
1250,91,3
1250,97,4
1250,98,4
1250,102,3
1250,114,3
1250,118,3
1250,122,3
1250,123,4
1250,124,4
1250,139,3
1250,144,4
